timestamp,resource_id,cpu_pct,memory_pct,network_pct,disk_pct,request_cpu_pct,request_memory_pct
2026-06-13T12:00:00,cce-prod-node-a,20.87,33.14,19.98,20.99,65.25,66.88
2026-06-13T18:00:00,cce-prod-node-a,19.55,32.64,17.33,20.84,66.55,66.2
2026-06-14T00:00:00,cce-prod-node-a,23.72,26.79,17.1,21.73,60.66,64.15
2026-06-14T06:00:00,cce-prod-node-a,24.47,31.11,14.65,24.49,63.38,66.69
2026-06-14T12:00:00,cce-prod-node-a,26.79,34.71,16.41,22.94,66.75,65.23
2026-06-14T18:00:00,cce-prod-node-a,21.63,28.25,19.34,25.06,63.68,65.26
2026-06-15T00:00:00,cce-prod-node-a,23.72,31.85,18.88,22.75,64.0,63.78
2026-06-15T06:00:00,cce-prod-node-a,23.48,31.54,18.87,23.65,63.17,65.2
2026-06-15T12:00:00,cce-prod-node-a,27.85,35.22,20.72,30.52,77.86,80.05
2026-06-15T18:00:00,cce-prod-node-a,23.46,38.97,19.48,26.13,76.11,80.38
2026-06-16T00:00:00,cce-prod-node-a,20.61,28.78,18.09,20.95,64.13,66.02
2026-06-16T06:00:00,cce-prod-node-a,21.09,34.58,20.92,23.69,65.18,67.59
2026-06-16T12:00:00,cce-prod-node-a,27.23,40.66,21.86,26.63,78.79,81.82
2026-06-16T18:00:00,cce-prod-node-a,24.37,37.05,21.42,26.89,76.01,79.11
2026-06-17T00:00:00,cce-prod-node-a,23.83,34.98,17.67,21.14,63.88,63.57
2026-06-17T06:00:00,cce-prod-node-a,25.1,30.61,19.58,23.21,64.12,68.71
2026-06-17T12:00:00,cce-prod-node-a,27.27,39.93,24.05,28.66,76.61,81.14
2026-06-17T18:00:00,cce-prod-node-a,24.59,40.36,19.04,26.45,77.94,76.63
2026-06-18T00:00:00,cce-prod-node-a,26.22,29.82,16.49,23.27,64.72,66.99
2026-06-18T06:00:00,cce-prod-node-a,23.24,32.29,18.44,26.15,63.79,67.53
2026-06-18T12:00:00,cce-prod-node-a,24.81,39.82,19.3,25.67,76.95,78.83
2026-06-18T18:00:00,cce-prod-node-a,26.16,36.9,17.99,24.48,76.81,77.42
2026-06-19T00:00:00,cce-prod-node-a,22.79,29.23,16.34,25.44,65.54,66.09
2026-06-19T06:00:00,cce-prod-node-a,26.59,30.49,18.17,23.01,66.41,65.5
2026-06-19T12:00:00,cce-prod-node-a,26.6,39.29,23.82,28.38,78.19,80.33
2026-06-19T18:00:00,cce-prod-node-a,27.53,34.4,21.67,28.21,76.06,76.15
2026-06-20T00:00:00,cce-prod-node-a,20.24,29.48,18.01,20.1,64.42,67.31
2026-06-20T06:00:00,cce-prod-node-a,23.32,35.05,17.11,21.62,63.77,67.3
2026-06-20T12:00:00,cce-prod-node-a,25.85,31.0,20.37,21.66,64.32,67.51
2026-06-20T18:00:00,cce-prod-node-a,20.62,33.72,17.83,18.88,63.18,63.99
2026-06-21T00:00:00,cce-prod-node-a,25.52,35.9,16.84,24.98,63.3,67.14
2026-06-21T06:00:00,cce-prod-node-a,26.84,29.22,20.36,24.72,67.18,66.83
2026-06-21T12:00:00,cce-prod-node-a,18.96,34.05,15.15,24.95,63.72,64.85
2026-06-21T18:00:00,cce-prod-node-a,24.7,31.99,16.34,22.99,63.95,62.79
2026-06-22T00:00:00,cce-prod-node-a,25.06,32.57,18.72,25.22,65.7,65.63
2026-06-22T06:00:00,cce-prod-node-a,24.24,30.3,16.93,23.29,66.38,67.33
2026-06-22T12:00:00,cce-prod-node-a,30.67,35.28,21.48,23.77,77.34,78.13
2026-06-22T18:00:00,cce-prod-node-a,24.73,31.88,15.8,22.14,75.59,77.91
2026-06-23T00:00:00,cce-prod-node-a,26.12,33.12,19.04,25.37,65.48,67.82
2026-06-23T06:00:00,cce-prod-node-a,24.48,35.34,18.1,23.31,63.72,67.57
2026-06-23T12:00:00,cce-prod-node-a,25.17,41.38,21.14,24.31,77.89,80.36
2026-06-23T18:00:00,cce-prod-node-a,23.81,36.31,18.6,27.04,74.65,78.61
2026-06-24T00:00:00,cce-prod-node-a,24.9,33.37,20.03,20.66,64.62,68.3
2026-06-24T06:00:00,cce-prod-node-a,27.29,29.37,15.88,21.03,63.87,67.49
2026-06-24T12:00:00,cce-prod-node-a,25.69,36.5,20.67,24.81,77.85,77.81
2026-06-24T18:00:00,cce-prod-node-a,24.43,32.04,18.57,23.91,73.62,77.5
2026-06-25T00:00:00,cce-prod-node-a,21.05,31.22,16.81,25.66,66.45,65.38
2026-06-25T06:00:00,cce-prod-node-a,20.89,30.77,16.33,21.16,65.96,67.82
2026-06-25T12:00:00,cce-prod-node-a,23.99,37.95,21.79,25.59,75.87,78.37
2026-06-25T18:00:00,cce-prod-node-a,26.39,34.54,17.03,26.09,73.11,77.1
2026-06-26T00:00:00,cce-prod-node-a,20.76,31.85,18.02,22.47,65.91,68.28
2026-06-26T06:00:00,cce-prod-node-a,25.92,30.63,20.31,25.52,66.25,66.08
2026-06-26T12:00:00,cce-prod-node-a,23.45,38.19,16.27,26.37,75.52,77.23
2026-06-26T18:00:00,cce-prod-node-a,24.7,35.38,18.11,21.52,74.47,76.25
2026-06-27T00:00:00,cce-prod-node-a,26.14,32.24,16.94,23.13,65.94,67.45
2026-06-27T06:00:00,cce-prod-node-a,22.7,30.82,15.75,19.89,65.6,64.82
2026-06-27T12:00:00,cce-prod-node-a,22.78,26.47,17.97,21.7,61.57,62.47
2026-06-27T18:00:00,cce-prod-node-a,22.38,32.6,16.41,21.08,60.54,63.93
2026-06-28T00:00:00,cce-prod-node-a,27.02,31.66,17.44,25.37,65.01,67.76
2026-06-28T06:00:00,cce-prod-node-a,18.8,28.85,16.68,25.35,62.46,63.94
2026-06-28T12:00:00,cce-prod-node-a,20.85,25.76,14.23,21.57,63.91,63.66
2026-06-28T18:00:00,cce-prod-node-a,16.51,31.49,13.9,22.29,59.02,62.6
2026-06-29T00:00:00,cce-prod-node-a,24.3,31.53,18.57,26.45,65.44,66.91
2026-06-29T06:00:00,cce-prod-node-a,25.23,31.43,14.39,24.79,62.23,65.03
2026-06-29T12:00:00,cce-prod-node-a,24.49,34.43,17.3,23.61,75.68,78.45
2026-06-29T18:00:00,cce-prod-node-a,23.2,31.81,20.11,24.79,73.96,74.51
2026-06-30T00:00:00,cce-prod-node-a,21.19,32.85,18.58,24.4,63.93,64.8
2026-06-30T06:00:00,cce-prod-node-a,22.1,34.93,19.02,23.9,62.86,64.75
2026-06-30T12:00:00,cce-prod-node-a,27.67,38.89,19.11,26.18,75.11,77.58
2026-06-30T18:00:00,cce-prod-node-a,23.07,35.93,18.58,20.97,75.18,77.52
2026-06-01T00:00:00,cce-prod-node-b,68.99,78.94,45.83,53.9,78.42,81.18
2026-06-01T06:00:00,cce-prod-node-b,69.81,77.66,49.55,49.19,79.88,81.71
2026-06-01T12:00:00,cce-prod-node-b,91.72,91.93,56.03,66.15,94.53,97.75
2026-06-01T18:00:00,cce-prod-node-b,89.09,95.99,60.85,67.96,99.5,99.5
2026-06-02T00:00:00,cce-prod-node-b,72.37,77.7,47.54,51.9,79.88,80.54
2026-06-02T06:00:00,cce-prod-node-b,74.18,75.5,45.51,51.41,79.67,79.81
2026-06-02T12:00:00,cce-prod-node-b,91.31,91.3,59.14,61.9,96.08,97.79
2026-06-02T18:00:00,cce-prod-node-b,86.86,95.39,59.83,67.44,98.32,99.5
2026-06-03T00:00:00,cce-prod-node-b,72.18,78.29,49.84,50.2,78.51,81.63
2026-06-03T06:00:00,cce-prod-node-b,73.62,72.06,49.02,49.82,78.26,80.52
2026-06-03T12:00:00,cce-prod-node-b,91.24,91.17,57.47,63.96,97.07,98.32
2026-06-03T18:00:00,cce-prod-node-b,86.69,93.21,63.33,65.76,97.09,98.54
2026-06-04T00:00:00,cce-prod-node-b,74.05,78.8,48.91,54.73,78.17,80.79
2026-06-04T06:00:00,cce-prod-node-b,71.79,77.24,48.58,54.19,79.34,79.54
2026-06-04T12:00:00,cce-prod-node-b,86.74,90.08,60.08,65.53,95.79,98.06
2026-06-04T18:00:00,cce-prod-node-b,92.67,95.4,60.27,66.29,99.5,99.27
2026-06-05T00:00:00,cce-prod-node-b,74.45,74.28,45.77,53.55,80.08,77.82
2026-06-05T06:00:00,cce-prod-node-b,76.55,77.69,50.07,50.47,80.32,81.25
2026-06-05T12:00:00,cce-prod-node-b,92.53,96.08,61.85,62.85,97.7,97.77
2026-06-05T18:00:00,cce-prod-node-b,92.38,91.38,62.06,67.58,99.5,99.5
2026-06-06T00:00:00,cce-prod-node-b,75.33,74.15,45.12,53.24,79.04,78.62
2026-06-06T06:00:00,cce-prod-node-b,75.5,78.41,50.31,50.63,79.66,80.78
2026-06-06T12:00:00,cce-prod-node-b,72.34,77.85,52.93,56.06,81.95,83.45
2026-06-06T18:00:00,cce-prod-node-b,79.16,82.82,49.31,58.23,84.07,83.76
2026-06-07T00:00:00,cce-prod-node-b,70.71,72.88,49.66,51.82,79.77,78.9
2026-06-07T06:00:00,cce-prod-node-b,76.04,75.24,48.38,54.71,80.66,81.25
2026-06-07T12:00:00,cce-prod-node-b,78.39,75.22,52.87,53.49,80.22,83.13
2026-06-07T18:00:00,cce-prod-node-b,75.78,78.84,51.71,58.42,84.34,83.27
2026-06-08T00:00:00,cce-prod-node-b,73.56,75.57,44.86,52.67,77.12,79.82
2026-06-08T06:00:00,cce-prod-node-b,75.23,75.11,48.13,51.79,81.64,81.95
2026-06-08T12:00:00,cce-prod-node-b,90.55,94.65,58.68,65.9,97.96,98.85
2026-06-08T18:00:00,cce-prod-node-b,87.57,98.15,62.36,64.78,98.75,99.5
2026-06-09T00:00:00,cce-prod-node-b,71.6,77.56,46.01,53.02,80.32,79.8
2026-06-09T06:00:00,cce-prod-node-b,71.94,80.76,46.46,52.65,79.21,79.89
2026-06-09T12:00:00,cce-prod-node-b,88.05,90.99,59.92,64.31,96.94,99.5
2026-06-09T18:00:00,cce-prod-node-b,90.79,97.17,59.77,66.71,97.57,99.17
2026-06-10T00:00:00,cce-prod-node-b,74.04,77.36,48.48,52.21,81.49,81.52
2026-06-10T06:00:00,cce-prod-node-b,70.69,80.38,51.98,52.0,79.87,81.63
2026-06-10T12:00:00,cce-prod-node-b,89.7,97.43,59.1,65.59,98.52,98.43
2026-06-10T18:00:00,cce-prod-node-b,89.39,98.97,60.42,68.55,99.5,99.5
2026-06-11T00:00:00,cce-prod-node-b,72.24,79.69,47.15,55.27,80.49,80.41
2026-06-11T06:00:00,cce-prod-node-b,76.5,78.46,52.99,53.16,80.53,84.0
2026-06-11T12:00:00,cce-prod-node-b,86.63,91.44,61.3,65.96,99.5,99.5
2026-06-11T18:00:00,cce-prod-node-b,91.7,94.02,64.19,67.16,99.5,99.5
2026-06-12T00:00:00,cce-prod-node-b,76.32,74.22,48.23,55.25,81.06,80.36
2026-06-12T06:00:00,cce-prod-node-b,72.24,81.46,51.15,52.66,82.8,83.86
2026-06-12T12:00:00,cce-prod-node-b,91.02,92.77,63.93,66.69,99.47,99.21
2026-06-12T18:00:00,cce-prod-node-b,88.42,96.05,61.8,66.55,99.5,99.5
2026-06-13T00:00:00,cce-prod-node-b,73.2,77.37,46.43,51.67,79.76,80.31
2026-06-13T06:00:00,cce-prod-node-b,72.08,76.43,48.87,53.06,84.11,83.84
2026-06-13T12:00:00,cce-prod-node-b,77.75,80.53,49.01,53.97,84.91,83.06
2026-06-13T18:00:00,cce-prod-node-b,78.01,79.06,52.59,53.39,84.62,82.78
2026-06-14T00:00:00,cce-prod-node-b,71.94,75.65,50.93,51.17,82.0,82.9
2026-06-14T06:00:00,cce-prod-node-b,71.63,76.91,53.28,53.09,82.13,82.71
2026-06-14T12:00:00,cce-prod-node-b,79.23,81.6,49.12,54.57,83.8,82.27
2026-06-14T18:00:00,cce-prod-node-b,74.86,78.21,51.44,55.71,81.33,84.27
2026-06-15T00:00:00,cce-prod-node-b,73.83,75.32,48.46,54.52,79.51,80.97
2026-06-15T06:00:00,cce-prod-node-b,79.2,79.16,53.27,58.22,80.94,82.04
2026-06-15T12:00:00,cce-prod-node-b,94.08,92.94,59.08,68.31,99.5,99.5
2026-06-15T18:00:00,cce-prod-node-b,92.04,92.66,59.64,67.54,97.4,99.5
2026-06-16T00:00:00,cce-prod-node-b,71.45,77.22,49.64,54.4,80.62,80.45
2026-06-16T06:00:00,cce-prod-node-b,79.42,79.33,53.42,53.79,84.27,85.22
2026-06-16T12:00:00,cce-prod-node-b,88.62,91.04,60.68,68.18,99.5,99.5
2026-06-16T18:00:00,cce-prod-node-b,91.63,95.38,59.48,67.37,99.5,99.5
2026-06-17T00:00:00,cce-prod-node-b,71.93,77.82,52.18,55.0,82.95,83.76
2026-06-17T06:00:00,cce-prod-node-b,72.8,75.39,53.16,57.54,84.11,83.38
2026-06-17T12:00:00,cce-prod-node-b,87.25,94.75,61.91,69.31,99.5,99.5
2026-06-17T18:00:00,cce-prod-node-b,89.17,92.54,61.67,64.31,96.05,99.5
2026-06-18T00:00:00,cce-prod-node-b,73.23,81.02,52.09,52.29,82.45,81.41
2026-06-18T06:00:00,cce-prod-node-b,73.47,78.17,54.57,53.58,83.55,84.25
2026-06-18T12:00:00,cce-prod-node-b,91.75,97.24,62.52,66.78,99.32,98.79
2026-06-18T18:00:00,cce-prod-node-b,92.77,94.16,61.16,68.24,99.38,98.33
2026-06-19T00:00:00,cce-prod-node-b,78.7,82.35,52.86,53.96,82.08,83.34
2026-06-19T06:00:00,cce-prod-node-b,77.76,78.49,52.05,59.12,81.42,85.38
2026-06-19T12:00:00,cce-prod-node-b,88.57,98.36,61.14,67.11,99.06,99.5
2026-06-19T18:00:00,cce-prod-node-b,86.45,90.95,60.1,67.52,99.01,98.15
2026-06-20T00:00:00,cce-prod-node-b,74.78,77.36,50.46,53.92,80.98,85.2
2026-06-20T06:00:00,cce-prod-node-b,79.75,82.0,52.39,55.76,82.6,82.68
2026-06-20T12:00:00,cce-prod-node-b,71.78,82.52,51.42,58.54,83.17,84.01
2026-06-20T18:00:00,cce-prod-node-b,72.48,77.6,51.68,52.51,79.43,81.7
2026-06-21T00:00:00,cce-prod-node-b,76.18,76.49,52.22,58.07,80.91,81.52
2026-06-21T06:00:00,cce-prod-node-b,75.28,76.06,53.29,56.33,83.79,85.54
2026-06-21T12:00:00,cce-prod-node-b,76.4,82.29,48.59,55.08,83.22,84.74
2026-06-21T18:00:00,cce-prod-node-b,72.28,78.35,50.19,56.39,80.9,81.79
2026-06-22T00:00:00,cce-prod-node-b,71.93,81.14,52.26,53.88,82.25,85.46
2026-06-22T06:00:00,cce-prod-node-b,73.52,83.28,51.77,57.72,82.32,84.5
2026-06-22T12:00:00,cce-prod-node-b,87.55,93.82,57.9,67.02,96.88,97.63
2026-06-22T18:00:00,cce-prod-node-b,90.66,88.37,57.94,62.63,95.56,96.03
2026-06-23T00:00:00,cce-prod-node-b,74.3,78.79,51.04,57.23,83.65,84.75
2026-06-23T06:00:00,cce-prod-node-b,72.52,77.93,53.11,53.81,82.1,84.67
2026-06-23T12:00:00,cce-prod-node-b,86.69,91.93,61.0,66.39,97.11,97.94
2026-06-23T18:00:00,cce-prod-node-b,85.85,95.52,58.88,61.84,97.58,97.96
2026-06-24T00:00:00,cce-prod-node-b,74.72,79.31,52.81,57.36,81.8,84.79
2026-06-24T06:00:00,cce-prod-node-b,77.81,78.16,52.64,54.89,82.59,85.07
2026-06-24T12:00:00,cce-prod-node-b,88.54,93.83,60.81,62.84,97.11,98.03
2026-06-24T18:00:00,cce-prod-node-b,89.68,92.13,58.75,65.78,94.29,97.74
2026-06-25T00:00:00,cce-prod-node-b,72.87,81.75,49.08,55.16,84.35,85.28
2026-06-25T06:00:00,cce-prod-node-b,74.78,76.46,50.59,57.26,81.55,85.33
2026-06-25T12:00:00,cce-prod-node-b,90.83,93.48,56.78,62.81,98.95,97.52
2026-06-25T18:00:00,cce-prod-node-b,89.76,87.28,60.52,64.82,94.24,98.49
2026-06-26T00:00:00,cce-prod-node-b,77.59,80.08,52.54,53.78,82.84,86.03
2026-06-26T06:00:00,cce-prod-node-b,73.45,80.56,50.44,54.12,80.59,82.33
2026-06-26T12:00:00,cce-prod-node-b,87.32,95.57,59.07,64.67,96.52,97.23
2026-06-26T18:00:00,cce-prod-node-b,83.49,94.31,60.32,60.72,94.3,96.29
2026-06-27T00:00:00,cce-prod-node-b,76.84,76.71,50.59,59.21,82.19,82.41
2026-06-27T06:00:00,cce-prod-node-b,78.93,75.98,48.89,58.06,81.97,82.06
2026-06-27T12:00:00,cce-prod-node-b,70.06,75.22,48.92,53.8,81.38,82.73
2026-06-27T18:00:00,cce-prod-node-b,75.64,76.34,48.32,49.83,78.66,81.29
2026-06-28T00:00:00,cce-prod-node-b,78.82,78.68,54.51,54.53,84.5,82.5
2026-06-28T06:00:00,cce-prod-node-b,76.69,81.4,48.38,55.08,80.81,81.18
2026-06-28T12:00:00,cce-prod-node-b,73.07,76.23,50.04,50.58,82.03,79.18
2026-06-28T18:00:00,cce-prod-node-b,71.41,78.31,47.57,50.12,80.42,78.33
2026-06-29T00:00:00,cce-prod-node-b,72.51,77.28,52.48,58.37,84.55,84.59
2026-06-29T06:00:00,cce-prod-node-b,77.8,79.15,48.11,55.34,83.0,81.51
2026-06-29T12:00:00,cce-prod-node-b,86.33,94.66,58.13,63.29,96.13,96.04
2026-06-29T18:00:00,cce-prod-node-b,87.3,90.57,55.61,64.47,95.45,95.3
2026-06-30T00:00:00,cce-prod-node-b,74.47,80.89,54.25,53.39,84.59,82.18
2026-06-30T06:00:00,cce-prod-node-b,77.73,74.3,47.7,52.34,82.39,82.84
2026-06-30T12:00:00,cce-prod-node-b,85.54,93.98,55.41,62.83,95.32,95.32
2026-06-30T18:00:00,cce-prod-node-b,83.59,87.53,55.94,65.44,93.3,97.21
2026-06-01T00:00:00,ecs-dev-sandbox-01,2.44,7.25,0,1.2,38.06,44.36
2026-06-01T06:00:00,ecs-dev-sandbox-01,0,7.62,0,2.84,39.77,42.56
2026-06-01T12:00:00,ecs-dev-sandbox-01,4.97,4.47,1.07,7.61,47.37,53.87
2026-06-01T18:00:00,ecs-dev-sandbox-01,1.51,12.31,6.2,4.24,51.01,53.55
2026-06-02T00:00:00,ecs-dev-sandbox-01,0,7.86,0.58,3.63,38.88,44.04
2026-06-02T06:00:00,ecs-dev-sandbox-01,4.31,6.77,0,0.25,36.96,42.36
2026-06-02T12:00:00,ecs-dev-sandbox-01,4.62,4.92,0,5.43,47.16,54.91
2026-06-02T18:00:00,ecs-dev-sandbox-01,3.44,8.9,1.78,6.83,51.97,56.69
2026-06-03T00:00:00,ecs-dev-sandbox-01,0,4.69,2.29,2.43,38.39,41.14
2026-06-03T06:00:00,ecs-dev-sandbox-01,1.67,6.1,2.68,6.0,37.4,41.6
2026-06-03T12:00:00,ecs-dev-sandbox-01,5.83,9.88,3.74,6.1,48.58,53.22
2026-06-03T18:00:00,ecs-dev-sandbox-01,5.78,9.35,6.26,9.36,48.52,56.23
2026-06-04T00:00:00,ecs-dev-sandbox-01,0.14,1.97,0.44,1.7,39.26,43.95
2026-06-04T06:00:00,ecs-dev-sandbox-01,0,5.4,0,4.57,39.82,42.92
2026-06-04T12:00:00,ecs-dev-sandbox-01,7.03,5.08,4.54,7.27,46.87,52.76
2026-06-04T18:00:00,ecs-dev-sandbox-01,7.94,14.18,1.58,9.05,49.7,54.2
2026-06-05T00:00:00,ecs-dev-sandbox-01,0,7.33,1.57,0.77,38.93,44.02
2026-06-05T06:00:00,ecs-dev-sandbox-01,3.28,3.61,0.48,5.28,40.33,43.53
2026-06-05T12:00:00,ecs-dev-sandbox-01,0.56,7.57,1.24,6.59,47.62,53.05
2026-06-05T18:00:00,ecs-dev-sandbox-01,5.33,13.31,4.04,6.8,48.94,57.73
2026-06-06T00:00:00,ecs-dev-sandbox-01,0,6.73,0,1.88,40.09,42.18
2026-06-06T06:00:00,ecs-dev-sandbox-01,5.07,2.39,2.39,3.56,39.54,44.26
2026-06-06T12:00:00,ecs-dev-sandbox-01,1.32,10.86,5.1,4.1,39.55,44.19
2026-06-06T18:00:00,ecs-dev-sandbox-01,2.41,8.42,3.99,7.22,43.5,45.65
2026-06-07T00:00:00,ecs-dev-sandbox-01,1.79,7.59,1.4,4.91,37.53,43.15
2026-06-07T06:00:00,ecs-dev-sandbox-01,0.04,2.8,1.07,4.96,38.76,45.02
2026-06-07T12:00:00,ecs-dev-sandbox-01,0.79,8.52,4.3,6.02,39.87,45.02
2026-06-07T18:00:00,ecs-dev-sandbox-01,4.4,8.22,1.25,5.29,40.86,48.77
2026-06-08T00:00:00,ecs-dev-sandbox-01,0.94,8.18,2.68,6.04,38.8,44.66
2026-06-08T06:00:00,ecs-dev-sandbox-01,5.16,4.48,3.28,2.77,39.63,44.3
2026-06-08T12:00:00,ecs-dev-sandbox-01,5.89,8.13,5.58,9.22,49.5,55.08
2026-06-08T18:00:00,ecs-dev-sandbox-01,1.91,11.6,3.1,8.22,50.82,55.76
2026-06-09T00:00:00,ecs-dev-sandbox-01,0,3.35,2.42,5.73,39.29,44.62
2026-06-09T06:00:00,ecs-dev-sandbox-01,4.36,3.82,1.25,5.53,40.4,44.46
2026-06-09T12:00:00,ecs-dev-sandbox-01,3.32,9.6,5.06,5.89,51.59,55.04
2026-06-09T18:00:00,ecs-dev-sandbox-01,5.56,7.93,6.45,8.26,50.08,56.78
2026-06-10T00:00:00,ecs-dev-sandbox-01,0,8.35,0,2.38,39.8,44.1
2026-06-10T06:00:00,ecs-dev-sandbox-01,5.2,3.53,0.74,3.57,41.87,44.42
2026-06-10T12:00:00,ecs-dev-sandbox-01,3.58,7.17,2.07,7.04,49.55,57.69
2026-06-10T18:00:00,ecs-dev-sandbox-01,8.08,7.66,1.85,8.2,51.22,54.21
2026-06-11T00:00:00,ecs-dev-sandbox-01,0,4.87,3.06,3.84,40.75,44.45
2026-06-11T06:00:00,ecs-dev-sandbox-01,3.39,10.31,4.29,8.0,42.99,46.96
2026-06-11T12:00:00,ecs-dev-sandbox-01,4.55,10.66,4.15,6.78,50.2,55.51
2026-06-11T18:00:00,ecs-dev-sandbox-01,3.11,10.15,3.7,10.25,50.98,57.69
2026-06-12T00:00:00,ecs-dev-sandbox-01,3.77,9.62,3.75,5.75,38.28,43.34
2026-06-12T06:00:00,ecs-dev-sandbox-01,7.04,7.73,4.42,8.5,39.81,47.35
2026-06-12T12:00:00,ecs-dev-sandbox-01,2.36,13.66,1.46,10.09,48.94,55.72
2026-06-12T18:00:00,ecs-dev-sandbox-01,8.84,10.77,4.2,10.48,51.78,55.61
2026-06-13T00:00:00,ecs-dev-sandbox-01,1.43,6.78,0.08,3.27,41.51,43.68
2026-06-13T06:00:00,ecs-dev-sandbox-01,2.14,5.58,1.07,3.81,39.67,45.75
2026-06-13T12:00:00,ecs-dev-sandbox-01,7.43,8.53,3.92,4.41,43.96,48.01
2026-06-13T18:00:00,ecs-dev-sandbox-01,3.74,6.06,1.63,7.56,40.73,47.38
2026-06-14T00:00:00,ecs-dev-sandbox-01,0,3.25,0,4.46,39.18,44.75
2026-06-14T06:00:00,ecs-dev-sandbox-01,1.09,7.72,5.21,4.62,40.52,46.87
2026-06-14T12:00:00,ecs-dev-sandbox-01,2.5,12.1,1.91,10.06,43.6,48.66
2026-06-14T18:00:00,ecs-dev-sandbox-01,7.95,5.06,5.83,8.9,42.79,45.02
2026-06-15T00:00:00,ecs-dev-sandbox-01,3.48,7.08,4.26,6.03,38.61,43.16
2026-06-15T06:00:00,ecs-dev-sandbox-01,7.3,7.95,2.44,6.63,40.45,44.93
2026-06-15T12:00:00,ecs-dev-sandbox-01,1.39,10.61,2.61,9.55,50.87,57.16
2026-06-15T18:00:00,ecs-dev-sandbox-01,5.5,7.44,0.95,5.08,50.78,55.26
2026-06-16T00:00:00,ecs-dev-sandbox-01,6.2,4.35,3.28,7.6,40.0,45.18
2026-06-16T06:00:00,ecs-dev-sandbox-01,4.51,11.3,1.81,9.08,43.72,45.54
2026-06-16T12:00:00,ecs-dev-sandbox-01,4.51,11.39,5.38,9.46,49.69,57.45
2026-06-16T18:00:00,ecs-dev-sandbox-01,5.09,9.54,3.93,4.6,51.2,55.05
2026-06-17T00:00:00,ecs-dev-sandbox-01,2.08,3.89,3.24,7.72,42.51,45.56
2026-06-17T06:00:00,ecs-dev-sandbox-01,7.28,7.19,2.58,9.15,43.58,45.5
2026-06-17T12:00:00,ecs-dev-sandbox-01,6.82,10.24,6.37,5.32,51.43,55.87
2026-06-17T18:00:00,ecs-dev-sandbox-01,3.85,5.61,2.18,8.6,49.15,53.19
2026-06-18T00:00:00,ecs-dev-sandbox-01,6.48,5.84,0,4.33,42.28,46.74
2026-06-18T06:00:00,ecs-dev-sandbox-01,7.54,8.36,5.72,8.75,43.72,46.61
2026-06-18T12:00:00,ecs-dev-sandbox-01,4.17,10.26,5.05,10.85,49.1,56.99
2026-06-18T18:00:00,ecs-dev-sandbox-01,5.55,11.22,3.31,7.86,50.9,54.61
2026-06-19T00:00:00,ecs-dev-sandbox-01,1.96,9.82,2.97,5.44,42.13,45.88
2026-06-19T06:00:00,ecs-dev-sandbox-01,2.48,9.52,3.64,4.75,43.67,45.49
2026-06-19T12:00:00,ecs-dev-sandbox-01,1.28,9.88,4.53,7.28,50.9,55.12
2026-06-19T18:00:00,ecs-dev-sandbox-01,3.32,6.31,1.89,9.05,49.62,53.21
2026-06-20T00:00:00,ecs-dev-sandbox-01,0.39,10.94,3.94,8.37,40.06,46.85
2026-06-20T06:00:00,ecs-dev-sandbox-01,3.7,8.72,1.25,6.38,43.16,47.82
2026-06-20T12:00:00,ecs-dev-sandbox-01,4.16,7.58,3.65,7.4,41.52,46.47
2026-06-20T18:00:00,ecs-dev-sandbox-01,4.77,5.17,2.54,3.32,40.69,45.44
2026-06-21T00:00:00,ecs-dev-sandbox-01,4.71,6.61,4.76,6.53,41.71,48.18
2026-06-21T06:00:00,ecs-dev-sandbox-01,3.55,9.62,5.01,6.51,43.7,45.67
2026-06-21T12:00:00,ecs-dev-sandbox-01,0.55,7.65,4.83,5.23,39.93,45.46
2026-06-21T18:00:00,ecs-dev-sandbox-01,0.29,6.68,0.64,4.86,39.73,43.28
2026-06-22T00:00:00,ecs-dev-sandbox-01,3.89,5.95,4.44,4.57,42.44,45.32
2026-06-22T06:00:00,ecs-dev-sandbox-01,1.25,5.66,6.16,6.28,43.9,45.79
2026-06-22T12:00:00,ecs-dev-sandbox-01,6.28,9.3,1.11,4.38,50.22,54.03
2026-06-22T18:00:00,ecs-dev-sandbox-01,2.61,7.51,0,6.31,49.74,52.28
2026-06-23T00:00:00,ecs-dev-sandbox-01,7.03,12.31,5.98,4.28,40.99,48.17
2026-06-23T06:00:00,ecs-dev-sandbox-01,6.41,9.9,5.36,6.48,42.63,48.87
2026-06-23T12:00:00,ecs-dev-sandbox-01,5.49,6.8,0.22,3.95,49.57,56.04
2026-06-23T18:00:00,ecs-dev-sandbox-01,5.29,9.78,0.75,5.3,47.4,54.47
2026-06-24T00:00:00,ecs-dev-sandbox-01,8.54,10.91,4.47,4.46,41.12,48.01
2026-06-24T06:00:00,ecs-dev-sandbox-01,7.91,8.16,4.14,7.7,41.63,48.05
2026-06-24T12:00:00,ecs-dev-sandbox-01,6.72,12.21,3.48,7.06,49.72,55.26
2026-06-24T18:00:00,ecs-dev-sandbox-01,0.71,5.6,0,3.66,46.04,54.53
2026-06-25T00:00:00,ecs-dev-sandbox-01,8.15,7.68,1.21,5.99,44.58,48.2
2026-06-25T06:00:00,ecs-dev-sandbox-01,2.93,6.55,1.97,8.21,43.22,47.75
2026-06-25T12:00:00,ecs-dev-sandbox-01,0.84,5.33,5.04,5.89,48.5,53.38
